"Attribute","meanImp","medianImp","minImp","maxImp","normHits","decision","year","rank"
"Average.Body.Strikes.Attempted",-1.00756166494921,-1.04365208403939,-2.00348180800549,0.0397100564085042,0,"Rejected",2017,45
"Average.Opponent.Significant.Strikes.Attempted",-1.08265377886933,-0.850200879281891,-3.33138396171329,0.411445386016437,0,"Rejected",2017,46
"Average.Kockdowns",-1.18266829309964,-1.03851403823785,-3.7574795927579,1.13488898693978,0,"Rejected",2017,47
"Average.Opponent.Head.Strikes.Attempted",-1.24092200500644,-0.872005272111162,-3.85666157824637,-0.00334952961925506,0,"Rejected",2017,48
"Average.Opponent.Kockdowns",4.32169038686014,4.19680363282724,-2.50250263870619,11.1812145544658,0.636363636363636,"Tentative",2018,1
"Average.Opponent.Ground.Strikes.Landed",2.10904557093523,1.68010495039758,-0.497533596268688,5.43768388711303,0.0606060606060606,"Rejected",2018,2
"Average.Opponent.Head.Strikes.Landed",1.26746615239492,1.48025380137924,-1.48404599006915,3.07415102102694,0,"Rejected",2018,3
"Average.Significant.Strike.Percentage",1.10263426182936,1.29444258636599,-0.62423514124811,2.14647826510313,0,"Rejected",2018,4
"Average.Leg.Strikes.Landed",0.655284615678145,0.95972678644775,-0.922545548535873,1.1368498353124,0,"Rejected",2018,5
"Average.Leg.Strikes.Attempted",0.545646528402699,0.704683595602536,-1.38895518041933,1.93060621667416,0,"Rejected",2018,6
"Average.Passes.of.Guard",0.49636138630693,0.064819680784127,-0.592617723133474,2.27254522162204,0,"Rejected",2018,7
"Average.Strikes.Landed.from.Distance",0.320592869683892,0.384371420062085,-1.61012092912517,2.02228756260545,0,"Rejected",2018,8
"Average.Clinch.Attempts",0.272076272314876,0.429049206819681,-1.1522591045029,1.43281912507742,0,"Rejected",2018,9
"Average.Take.Downs.Landed",0.264812860572014,0.108182120534542,-1.09994677123713,2.01904533984985,0,"Rejected",2018,10
"Average.Opponent.Ground.Strikes.Attempted",0.246546522991623,0.344421371709703,-0.994630034126617,1.4519874702552,0,"Rejected",2018,11
"Average.Opponent.Total.Strikes.Landed",0.224205239452643,0.0347593069273867,-1.56120882355903,1.73624440430552,0,"Rejected",2018,12
"Average.Opponent.Clinch.Attempts",0.208897337164388,-0.101246668725002,-1.03508875411253,2.29040867907869,0,"Rejected",2018,13
"Average.Opponent.Significant.Strike.Percentage",0.176587867004824,0.428253254134141,-1.04092567333901,0.80091427962257,0,"Rejected",2018,14
"Average.Body.Strikes.Landed",0.175236616455731,0.330478801163007,-1.20448062766348,0.919090705266134,0,"Rejected",2018,15
"Average.Opponent.Significant.Strikes.Landed",0.0832408368557802,0.0343455008804546,-1.1307136456222,2.20961791635898,0,"Rejected",2018,16
"Average.Opponent.Leg.Strikes.Attempted",0.0182533015654759,0.0338418166240997,-1.99776392246479,1.75772213883939,0,"Rejected",2018,17
"Average.Opponent.Head.Strikes.Attempted",-0.0163339120759426,0.00347993363295428,-1.40380382021765,0.974937916303303,0,"Rejected",2018,18
"Average.Opponent.Leg.Strikes.Landed",-0.0669629912815609,-0.061367646778515,-1.83295072238096,1.05848366090626,0,"Rejected",2018,19
"Average.Take.Down.Percentage",-0.0866133507562736,-0.577194649608965,-1.40725474658636,1.97979444349554,0,"Rejected",2018,20
"Average.Opponent.Reversals",-0.12691805576336,-0.0196945133788436,-1.33271260656358,1.96055017816458,0,"Rejected",2018,21
"Average.Reversals",-0.132067996093326,-0.22172255554359,-1.37785355717486,0.823943178228145,0,"Rejected",2018,22
"Average.Opponent.Strike.Attempts.from.Distance",-0.137107000964703,-0.0473631949266484,-2.08801858285954,1.54371447204099,0,"Rejected",2018,23
"Average.Opponent.Passes.of.Guard",-0.16006188498509,-0.145538784263012,-2.13422879277579,1.80870643553248,0,"Rejected",2018,24
"Average.Opponent.Take.Downs.Attempted",-0.185650589770072,-0.10958284990986,-2.30914282829381,1.55807322837054,0,"Rejected",2018,25
"Average.Significant.Strikes.Landed",-0.195786702545562,0.159264729490603,-1.95201063234238,0.985246851926134,0,"Rejected",2018,26
"Average.Opponent.Strikes.Landed.from.Distance",-0.222494503401462,0.0256255669201531,-2.46329417843031,1.11905374450929,0,"Rejected",2018,27
"Average.Ground.Strikes.Attempted",-0.239157922882043,0.155077017794729,-2.07157962562184,1.39348774277928,0,"Rejected",2018,28
"Average.Kockdowns",-0.24633175200305,-0.0120761567020672,-2.05759777171354,0.863939278123486,0,"Rejected",2018,29
"Average.Body.Strikes.Attempted",-0.289481633091422,-0.0571505531467445,-1.54171325589067,0.560673585149421,0,"Rejected",2018,30
"Average.Total.Strikes.Attempted",-0.354956163438054,-0.194361277751945,-2.814590221201,1.3544344509251,0,"Rejected",2018,31
"Average.Submissions.Attempted",-0.374588959967989,-0.276290345205816,-1.27520939686248,0.38589918569297,0,"Rejected",2018,32
"Average.Opponent.Take.Downs.Landed",-0.390366969749221,-0.128281695524495,-2.19940164405971,0.888650019935175,0,"Rejected",2018,33
"Average.Total.Strikes.Landed",-0.431252282185004,-0.281887107105956,-2.49183060790776,1.81617407014926,0,"Rejected",2018,34
"Average.Opponent.Body.Strikes.Landed",-0.44513532275923,-0.597833710582718,-0.954011279539728,0.361232356180809,0,"Rejected",2018,35
"Average.Take.Downs.Attempted",-0.486040974919044,-0.430501657662977,-1.52899626282806,0.364368321190871,0,"Rejected",2018,36
"Average.Opponent.Take.Down.Percentage",-0.490947959848131,-0.620744985601224,-1.61671713207983,0.934224835275971,0,"Rejected",2018,37
"Average.Head.Strikes.Landed",-0.505050847951148,-0.587801603258983,-2.76125315748982,2.00328199737185,0,"Rejected",2018,38
"Average.Opponent.Significant.Strikes.Attempted",-0.535861285081685,-0.671038125261383,-1.48885676636326,0.618240914377739,0,"Rejected",2018,39
"Average.Ground.Strikes.Landed",-0.598199933333456,-0.492435634580707,-1.77596525433082,0.912420228353781,0,"Rejected",2018,40
"Average.Opponent.Clinches.Landed",-0.643680647317891,-0.654606356554143,-2.59029149809389,1.23141694801611,0,"Rejected",2018,41
"Average.Opponent.Submissions.Attempted",-0.845081486370249,-0.597091506068623,-2.7063719998117,1.02418523919073,0,"Rejected",2018,42
"Average.Strike.Attempts.from.Distance",-0.877069915450114,-0.830049397190879,-2.47937495881517,0.201387959868098,0,"Rejected",2018,43
"Average.Opponent.Total.Strikes.Attempted",-0.880637624041476,-0.781549698605492,-2.93007211518383,0.789869752159333,0,"Rejected",2018,44
"Average.Significant.Strikes.Attempted",-0.915270049200254,-0.974019600457148,-2.49304501862445,0.389642266351495,0,"Rejected",2018,45
"Average.Opponent.Body.Strikes.Attempted",-0.934734844779944,-0.945904890263322,-2.51063813506081,0.140404051579969,0,"Rejected",2018,46
"Average.Clinches.Landed",-0.973111654765453,-0.862923445996768,-4.42575064734802,2.43773274294371,0.0101010101010101,"Rejected",2018,47
"Average.Head.Strikes.Attempted",-1.04930996231396,-0.763596530949448,-3.04831278079859,0.447586115983366,0,"Rejected",2018,48
"Average.Ground.Strikes.Attempted",6.31518556704022,6.66925326009883,1.24746970710197,9.7829839539036,0.878787878787879,"Confirmed",2019,1
"Average.Ground.Strikes.Landed",5.0491999035182,5.2689744380891,0.326388738140259,8.91148816226675,0.828282828282828,"Confirmed",2019,2
"Average.Opponent.Significant.Strikes.Attempted",4.13610176765671,4.19335075113731,0.435253870310064,8.67531321559581,0.696969696969697,"Confirmed",2019,3
"Average.Opponent.Total.Strikes.Landed",3.73890746908385,3.56844218101497,-0.110511335731506,9.07186091695753,0.646464646464647,"Tentative",2019,4
"Average.Opponent.Significant.Strikes.Landed",3.4823295714866,3.49109774970575,0.456366141621043,6.75956318473961,0.606060606060606,"Tentative",2019,5
"Average.Opponent.Strikes.Landed.from.Distance",1.82760407436319,2.22073689056685,-0.0048358043207355,2.85224936336523,0,"Rejected",2019,6
"Average.Passes.of.Guard",1.56930717087823,1.24281804756169,0.752845230909572,3.18065240380953,0,"Rejected",2019,7
"Average.Opponent.Head.Strikes.Landed",1.5324063194368,1.34488489406982,0.313431242825469,3.19085418823333,0,"Rejected",2019,8
"Average.Opponent.Kockdowns",1.27036526259123,1.63740705009452,-0.250908043750936,2.3824559311152,0,"Rejected",2019,9
"Average.Opponent.Ground.Strikes.Landed",1.2017453121166,1.37277489579926,-1.97677996511178,3.64870700388207,0.0303030303030303,"Rejected",2019,10
"Average.Opponent.Strike.Attempts.from.Distance",1.11817461703984,1.124304245541,-0.288112636042107,2.11891926526762,0,"Rejected",2019,11
"Average.Opponent.Passes.of.Guard",1.04823486603527,1.02473061768498,-1.04483369685938,2.76903773123244,0,"Rejected",2019,12
"Average.Take.Down.Percentage",0.955511824684233,1.10206123610738,-0.512103958625072,2.12788141328068,0,"Rejected",2019,13
"Average.Strikes.Landed.from.Distance",0.919914759631373,0.709561628579938,0.209269057327856,1.85359186466307,0,"Rejected",2019,14
"Average.Opponent.Total.Strikes.Attempted",0.856341147893636,1.22785556618295,-2.11278776642062,2.60045136360295,0,"Rejected",2019,15
"Average.Opponent.Head.Strikes.Attempted",0.769004582427298,0.469518998441025,-0.0987521798191999,2.49338989039546,0,"Rejected",2019,16
"Average.Significant.Strike.Percentage",0.726363505629647,0.6637139110541,-0.688018162863695,1.87414052058987,0,"Rejected",2019,17
"Average.Strike.Attempts.from.Distance",0.723773724460285,0.9171704530635,-0.239559762532118,1.80888898759939,0,"Rejected",2019,18
"Average.Opponent.Ground.Strikes.Attempted",0.560455056967538,0.164489113575252,-0.920605641127443,2.31271111697185,0,"Rejected",2019,19
"Average.Take.Downs.Attempted",0.554329386039833,0.6157185232179,-0.696994811408013,1.69009640546572,0,"Rejected",2019,20
"Average.Head.Strikes.Attempted",0.528500472566616,0.698521343731724,-1.02819266583845,1.73985539997558,0,"Rejected",2019,21
"Average.Reversals",0.375695249564573,0.453351928766203,-1.22715667137047,1.94310974435623,0,"Rejected",2019,22
"Average.Total.Strikes.Landed",0.313697094366483,0.2993962751517,-1.60378352486127,2.25458860530715,0,"Rejected",2019,23
"Average.Head.Strikes.Landed",0.296128237980363,-0.0231951041608465,-1.17005604365814,2.66152238932386,0.0101010101010101,"Rejected",2019,24
"Average.Body.Strikes.Landed",0.257559826978711,0.42002646879525,-1.19504119184248,1.19176121396981,0,"Rejected",2019,25
"Average.Opponent.Significant.Strike.Percentage",0.218047370599099,0.272317933412375,-2.32428045164094,1.44144154284555,0,"Rejected",2019,26
"Average.Opponent.Reversals",0.205043546957623,0.267309097665652,-0.778156221322175,1.27527108777227,0,"Rejected",2019,27
"Average.Opponent.Leg.Strikes.Attempted",0.16151749052827,0.609708236644871,-2.57981803544068,1.69985254144797,0,"Rejected",2019,28
"Average.Significant.Strikes.Landed",0.157196194721764,-0.111288789165217,-1.18185232036186,1.95528653774438,0,"Rejected",2019,29
"Average.Total.Strikes.Attempted",0.151756451339896,0.347523008622815,-1.70207128921962,1.79854232529589,0,"Rejected",2019,30
"Average.Opponent.Leg.Strikes.Landed",0.0715273227370394,-0.0999707466030965,-2.01983922327889,2.13422395604365,0,"Rejected",2019,31
"Average.Take.Downs.Landed",-0.013916923197363,0.197575595880865,-1.30871428161902,0.943680532869007,0,"Rejected",2019,32
"Average.Opponent.Clinches.Landed",-0.0440080009805497,-0.192746844708524,-1.42252340409382,1.60207164291007,0,"Rejected",2019,33
"Average.Opponent.Take.Down.Percentage",-0.0688405988938782,0.0586108746327018,-1.89386405025325,1.2798927116403,0,"Rejected",2019,34
"Average.Kockdowns",-0.092588599576397,0.233463163487921,-2.61846295558635,1.08845322275716,0,"Rejected",2019,35
"Average.Significant.Strikes.Attempted",-0.272403783544266,0.253779520963423,-3.14653119959656,0.716036011252575,0,"Rejected",2019,36
"Average.Opponent.Take.Downs.Attempted",-0.292738899678257,-0.206822003285504,-2.09843149512647,2.11177183681857,0,"Rejected",2019,37
"Average.Opponent.Clinch.Attempts",-0.337510280829906,-0.513321809545474,-2.40572110623053,1.85362434449779,0,"Rejected",2019,38
"Average.Clinch.Attempts",-0.448365427463553,-0.398923640339504,-1.78375997684179,1.23329515399415,0,"Rejected",2019,39
"Average.Submissions.Attempted",-0.486451464553669,-0.308613537115582,-1.91804173605616,0.803391664430292,0,"Rejected",2019,40
"Average.Body.Strikes.Attempted",-0.512808564746486,-0.774253457967076,-1.49373910050477,1.8057475969953,0,"Rejected",2019,41
"Average.Opponent.Submissions.Attempted",-0.660612884105465,-0.437749995698698,-2.41363734686654,0.399722638829535,0,"Rejected",2019,42
"Average.Clinches.Landed",-0.707469335780245,-0.328914360740191,-1.81547994576795,0.336612418723579,0,"Rejected",2019,43
"Average.Leg.Strikes.Attempted",-0.71385949046988,-0.828015108992952,-2.70183020521978,1.50565676409314,0,"Rejected",2019,44
"Average.Opponent.Body.Strikes.Attempted",-0.734539199103076,-0.223396066610685,-2.13844992714847,0.23362275134372,0,"Rejected",2019,45
"Average.Opponent.Take.Downs.Landed",-0.757168913561669,-0.773462625402369,-2.1316681341882,1.20440985661026,0,"Rejected",2019,46
"Average.Leg.Strikes.Landed",-0.969613682863183,-0.93246636754552,-3.59391605770372,0.409164615122464,0,"Rejected",2019,47
"Average.Opponent.Body.Strikes.Landed",-1.20871222935023,-0.656713568977319,-2.95060883013846,0.0797652831005833,0,"Rejected",2019,48
